date,ticker,close,adj_close,volume,unadjusted_volume,est_net_mean_1,est_net_low_1,est_net_high_1,est_net_mean_2,est_net_low_2,est_net_high_2,est_net_mean_3,est_net_low_3,est_net_high_3,est_eps_mean_1,est_eps_low_1,est_eps_high_1,est_eps_mean_2,est_eps_low_2,est_eps_high_2,est_eps_mean_3,est_eps_low_3,est_eps_high_3,adj_dividend_ex,adj_dividend_pay,adj_dividend_dec,weighted_average_shs_out,weighted_average_shs_out_dil,revenue,net_income,cost_of_revenue,gross_profit,gross_profit_ratio,operating_expenses,interest_expense,depreciation_and_amortization,operating_income,cash_and_short_term_investments,net_receivables,inventory,total_current_assets,property_plant_equipment_net,goodwill,intangible_assets,goodwill_and_intangible_assets,total_noncurrent_assets,total_assets,total_current_liabilities,total_noncurrent_liabilities,total_liabilities,retained_earnings,total_stockholders_equity,total_liabilities_and_stockholders_equity,change_in_working_capital,net_cash_provided_by_operating_activities,net_cash_used_for_investing_activites,debt_repayment,common_stock_issued,common_stock_repurchased,net_cash_used_provided_by_financing_activities,net_change_in_cash,capital_expenditure,free_cash_flow,ia_eps_mean,eps_actual,ia_eps_high,ia_eps_low,ia_rps_mean,ia_rps_high,ia_rps_low,rps_actual,ia_net_margin_mean,ia_net_margin_high,ia_net_margin_low,unleveraged_net_tangible_asseets,net_tangible_asseets,ulnta_ps,rev_oulnta,earnings_oulnta,debt_ratio,current_ratio,debt_to_nta,apc_1m_mean,apc_1q_mean,apc_2q_mean,ia_apc_1m_mean,ia_apc_1q_mean,ia_apc_2q_mean,derive_datetime
2020-11-30,AJRD,36.318000215,32.72642632,603535.0,603535.0,140.53,138.0,144.7,166.57,157.6,175.0,,,,1.68,1.59,1.74,1.97,1.75,2.09,,,,0.0,0.0,0.0,77383333.33333333,,,,,,,,,,,,,,,,,,207316666.66666666,,2883891666.6666665,,,2621791666.6666665,,,,,,,,,,,,,,1.7304164383561644,,1.805317808219178,1.720241095890411,26.360580234201436,26.52136024476381,26.18403370517999,,0.06564409519753446,0.06807033242480869,0.06569809355042557,5298366666.666666,54783333.33333334,68.46909325866896,0.38499969810632606,0.025272956833513698,0.9091158648469805,,47.85746881655003,-0.15671717491059545,-0.025906690688908385,-0.040642821520743236,-0.0016874220850833788,0.006711252634480663,0.004484471609953229,2022-11-09 16:29:20+0000
2020-11-30,BA,188.9310005,188.9310005,26329975.0,26329975.0,-5412.37,-6003.0,-4966.0,602.79,-1259.14,4508.0,,,,-8.95,-10.97,-7.11,1.49,-3.06,7.97,,,,0.0,0.0,0.0,568565840.9166666,,,,,,,,,,,,,,,,,,10963500000.0,,150593416666.66666,,,167853833333.33334,,,,,,,,,,,,,,-8.178527472527472,,-5.617914835164836,-10.172675824175824,111.50930153882211,122.40402515134316,105.88034185687032,,-0.07334390368932682,-0.04589648770306954,-0.09607709652021439,307483750000.0,-28223916666.666687,540.8058801145374,0.20619099318077963,-0.015122852345457745,1.1146160107707233,,-5.947219704328772,-0.5167782372653609,-0.22961969777670554,-0.11299107963628417,0.03527682246736724,0.16482478055425323,0.15477341167660638,2022-11-09 16:29:47+0000
2020-11-30,TXT,43.394499974999995,43.285060685000005,1366040.0,1366040.0,420.04,376.68,468.96,606.25,527.0,694.61,,,,1.89,1.65,2.08,2.7,2.3,3.05,,,,0.0,0.0,0.0,227451500.0,,,,,,,,,,,,,,,,,,2254000000.0,,15372166666.666666,,,9581666666.666666,,,,,,,,,,,,,,2.1125879120879123,,2.3494532967032966,1.4576510989010991,52.32954761301244,53.50010810178032,50.674177054965924,,0.040370842257436014,0.04391492615741301,0.028765165684289162,22699833333.333332,3536500000.0,99.80076338618709,0.5243401536972121,0.021168053634149905,0.6233126971908102,,2.709364249022103,0.1200673332643798,0.11156019555346505,-0.06063253428660716,-0.0762449945618563,-0.10116957621124606,-0.08999545542837344,2022-11-09 16:37:34+0000
2020-11-30,GD,147.630998995,140.67882690000002,1466970.0,1466970.0,3187.2,3152.0,3235.0,3299.33,3162.73,3457.0,,,,11.07,10.95,11.24,11.54,11.06,12.27,,,,0.0,0.0,0.0,287016666.6666667,,,,,,,,,,,,,,,,,,22155166666.666668,,51102416666.666664,,,35615083333.333336,,,,,,,,,,,,,,11.237131868131867,,11.345035714285716,11.07506868131868,134.16106502028254,135.04308341910686,133.2898851389595,,0.0837585171706339,0.0840104907785343,0.083090090968062,64562333333.33333,-6667833333.33334,224.9428023924278,0.5964230177333238,0.0499555075717779,0.6969354025983768,,-5.341327767640658,-0.027915073864959783,-0.030582953739555385,-0.051591403107729646,-0.008886469289806354,-0.011944305939639965,-0.013705702954916845,2022-11-09 16:31:40+0000
2020-12-31,LHX,188.3972729772727,182.28126942727272,1150286.3636363635,1150286.3636363635,2497.41,2489.03,2504.0,2689.89,2623.56,2875.0,,,,11.56,11.52,11.62,13.08,12.4,13.5,,,,0.0,0.0,0.0,210307692.30769232,,,,,,,,,,,,,,,,,,26898769230.76923,,36966076923.07692,,,15979000000.0,,,,,,,,,,,,,,11.273777777777777,,11.431777777777777,11.348422939068099,87.40096336324997,87.90659595220679,87.0008859627733,,0.12898917064474982,0.13004459624387033,0.13044031464143896,26046307692.30769,-5911692307.69231,123.84857351865396,0.7057082764872195,0.09102872530122223,0.4322611791684268,,-2.7029485244365783,7.222926611794023e-05,0.0008973290245125609,0.007676653919199694,-0.006905323434305943,-0.00639415657165258,-0.005985777427330345,2022-11-09 16:33:54+0000
2020-12-31,BWXT,59.87499965909091,58.505685618181815,383768.1818181818,383768.1818181818,283.03,267.58,288.5,297.47,292.1,310.18,,,,3.0,3.0,3.01,3.13,3.05,3.25,,,,0.0,0.0,0.0,95457193.0,95726497.0,2123516000.0,278670000.0,1548119000.0,575397000.0,0.27096428753068,245358000.0,31014000.0,60674000.0,330039000.0,46317000.0,679955000.0,0.0,773598000.0,816471000.0,283708000.0,192751000.0,476459000.0,1519905000.0,2293503000.0,529727000.0,1146008000.0,1675735000.0,1549950000.0,617766000.0,2293501000.0,18825000.0,196442000.0,-265319000.0,-794676000.0,0.0,-27209000.0,25046000.0,-44102000.0,-255027000.0,-58585000.0,2.929010989010989,,2.9371428571428573,2.929010989010989,21.227631722303503,21.36605738949455,21.044314688692015,,0.1379810535309753,0.13746770420016832,0.13918300654308635,3492779000.0,141309000.0,36.59000322793904,0.5801483970926439,0.08004948703514962,0.7306443462249668,1.4603710968102437,11.858657268822226,0.006313826834325464,0.015379412965926783,0.0160385064482778,0.039643903446596296,0.027342029632390814,0.022725022646704767,2022-11-09 16:30:03+0000
2020-12-31,HXL,50.71500015454546,50.535969809090915,963409.0909090909,963409.0909090909,30.12,10.4,84.0,57.96,0.6,160.1,,,,0.29,0.11,0.95,0.58,-0.1,1.78,,,,0.0,0.0,0.0,83800000.0,84000000.0,1502400000.0,31700000.0,1262700000.0,239700000.0,0.159544728434504,225600000.0,41800000.0,140900000.0,14100000.0,103300000.0,168500000.0,213500000.0,535900000.0,1874200000.0,193100000.0,84700000.0,277800000.0,2381900000.0,2917800000.0,183100000.0,1224500000.0,1407600000.0,1996400000.0,1510200000.0,2917800000.0,-29500000.0,264300000.0,-50600000.0,-556900000.0,0.0,-24600000.0,-178500000.0,38900000.0,-50600000.0,213700000.0,1.2613165266106443,,1.4655462184873949,0.4976750700280111,19.170182925737855,20.16018013949748,18.82135670497316,,0.0657957480894563,0.07269509539828574,0.02644204016900177,4047600000.0,1232400000.0,48.30071599045346,0.3968923137604586,0.026113826694824586,0.4824182603331277,2.9268159475696343,1.142161635832522,-0.04520555102427526,-0.5406773588117696,-0.3693280539249318,-0.23194174391928524,-0.21200211324524895,-0.18012433596170138,2022-11-09 16:32:39+0000
2020-12-31,TDG,603.7345470454545,603.7345470454545,253009.0909090909,253009.0909090909,652.4,541.0,725.69,,,,,,,11.13,9.26,12.65,12.149139404296875,,,,,,0.0,0.0,0.0,57575000.0,,,,,,,,,,,,,,,,,,10714000000.0,,18625000000.0,,,22328500000.0,,,,,,,,,,,,,,14.162990646035492,,14.302303523035231,13.989945799457995,88.05762753645354,88.40778388504684,87.70400808654199,,0.16083774957680283,0.16177651892769931,0.15951318650857332,30239500000.0,-14417500000.0,525.2192792010421,0.16765878752662286,0.026965862082557367,1.1988456375838925,,-1.5487081671579677,-0.002799855976945431,-0.039018535124118015,0.006742938004259236,0.0031911777262558783,-0.00307464887412486,-0.012179800124928974,2022-11-09 16:36:38+0000
2020-12-31,WWD,118.35227273181818,117.28852601363637,262563.63636363635,262563.63636363635,216.63,178.95,256.12,,,,,,,3.38,2.79,4.0,3.242805242538452,,,,,,0.0,0.0,0.0,62522000.0,,,,,,,,,,,,,,,,,,1402377750.0,,3950253000.0,,,1902050000.0,,,,,,,,,,,,,,3.905851648351648,,3.965732009925558,3.8674078341013827,39.77224815872257,39.91483275093831,39.66442891152297,,0.09820545302755394,0.09935484471827914,0.09750317703371388,4449925250.0,645825250.0,71.17375083970443,0.5588050045064583,0.054877698621621056,0.4815008051383038,,2.945146539253459,0.03290848574576055,-0.0415923501503479,-0.012216409140315576,0.01223371149435959,-0.013021808326022585,-0.021012976389115683,2022-11-09 16:39:17+0000
2020-12-31,RTX,71.55772781818182,69.06394681363636,6295495.454545454,6295495.454545454,4186.6,2525.0,4839.05,5291.63,4809.0,5821.0,,,,2.93,2.18,3.48,3.52,3.2,4.07,,,,0.0,0.0,0.0,1357800000.0,1357800000.0,56587000000.0,-3519000000.0,48056000000.0,8531000000.0,0.150759008252778,7237000000.0,1408000000.0,4156000000.0,1294000000.0,8802000000.0,19185000000.0,9411000000.0,43376000000.0,16842000000.0,54285000000.0,40539000000.0,94824000000.0,118777000000.0,162153000000.0,35848000000.0,52453000000.0,88301000000.0,49423000000.0,72163000000.0,160464000000.0,4617000000.0,3606000000.0,3102000000.0,-16082000000.0,0.0,-47000000.0,-5274000000.0,1412000000.0,-1967000000.0,1639000000.0,,,,,,,,,,,,155630000000.0,-20972000000.0,114.61923700103108,,,0.5445536006117679,1.2099977683552778,-4.210423421705131,0.004204855219239079,-0.030329070688998816,-0.027845160958383113,,,,2022-11-09 16:36:09+0000
2020-12-31,BA,224.60499922727274,224.60499922727274,18609563.636363637,18609563.636363637,-5451.93,-6003.0,-4966.0,435.56,-1532.68,4508.0,,,,-9.06,-10.97,-7.11,1.34,-4.28,7.97,,,,0.0,0.0,0.0,568630268.0,569000000.0,58158000000.0,-11873000000.0,63843000000.0,-5685000000.0,-0.097750954296915,7293000000.0,2156000000.0,2246000000.0,-12767000000.0,25590000000.0,10051000000.0,81715000000.0,121642000000.0,11820000000.0,8081000000.0,2843000000.0,10924000000.0,30494000000.0,152136000000.0,87280000000.0,82931000000.0,170211000000.0,38610000000.0,-18316000000.0,151895000000.0,-17335000000.0,-18410000000.0,-18366000000.0,-10998000000.0,0.0,0.0,34955000000.0,-1819000000.0,-1303000000.0,-19713000000.0,-8.365946472881957,,-6.69,-10.104615384615386,106.67883716257948,113.04676636362522,102.84538704858392,,-0.07842180038138381,-0.05917904788608465,-0.0982505455479689,311423000000.0,-28999000000.0,547.6722178285452,0.19478592064711317,-0.015275462586091977,1.1188081716359046,1.393698441796517,-5.869547225766405,-0.279302145609327,-0.4376195400466829,-0.19760160648539996,-0.020402953244566313,0.016716897230056055,0.11776242548362283,2022-11-09 16:29:47+0000
2020-12-31,GD,151.3527270227273,144.22529532727273,1354818.1818181819,1354818.1818181819,3187.96,3152.0,3235.0,3292.27,3162.73,3457.0,,,,11.08,10.95,11.24,11.52,11.06,12.27,,,,0.0,0.035483870967741936,0.035483870967741936,286900000.0,287900000.0,37925000000.0,3167000000.0,31600000000.0,6325000000.0,0.166776532630191,2192000000.0,489000000.0,878000000.0,4133000000.0,2824000000.0,11185000000.0,5745000000.0,21543000000.0,5100000000.0,20053000000.0,2117000000.0,22170000000.0,29765000000.0,51308000000.0,15964000000.0,19683000000.0,35647000000.0,33498000000.0,15661000000.0,51308000000.0,43000000.0,3858000000.0,-974000000.0,-3361000000.0,0.0,-587000000.0,-903000000.0,1922000000.0,-967000000.0,2891000000.0,11.179386742289969,,11.325384615384616,10.980384615384615,133.8066972869045,134.3807812960828,133.07098741216507,,0.08354878319968878,0.08427830606544294,0.08251524114249423,64785000000.0,-6509000000.0,225.8103868943883,0.5925621895749463,0.049507849909130076,0.6947649489358385,1.3494738160861939,-5.476570901828238,-0.002273278409404278,-0.019367808713107948,-0.021144988554408068,-0.0077801384506930304,-0.008517692343435246,-0.010553166589914842,2022-11-09 16:31:40+0000
2020-12-31,HEI,131.7131805409091,131.3766521090909,403959.0909090909,403959.0909090909,305.86,289.0,321.77,295.86,247.96,358.01,,,,2.24,2.19,2.35,2.190000057220459,1.8,2.6,,,,0.0,0.0025806451612903226,0.0025806451612903226,135299333.33333334,,,,,,,,,,,,,,,,,,1973957000.0,,3539493666.6666665,,,1481164666.6666667,,,,,,,,,,,,,,2.200385012433217,2.29,2.329736576506972,1.759826628640019,13.211172148333958,13.414157243862705,13.11186993692911,13.20781822034107,0.16655486642119824,0.17367744645850797,0.13421629692066503,3046701333.333333,84371999.99999976,22.51822871755958,0.5866878924642934,0.0977157235603247,0.41846795224288674,,17.555168381295584,-0.001513458503303089,0.0031535719469382903,-0.003940604430971902,0.014772858384698995,-0.008753649982631543,-0.02036381438111488,2022-11-09 16:32:27+0000
2020-12-31,AJRD,45.53681806363637,41.03357315454545,2045140.9090909092,2045140.9090909092,140.53,138.0,144.7,166.57,157.6,175.0,,,,1.68,1.59,1.74,1.97,1.75,2.09,,,,0.0,0.16129032258064516,0.16129032258064516,77400000.0,81900000.0,2072700000.0,137700000.0,1701300000.0,371400000.0,0.179186568244319,130800000.0,30100000.0,65300000.0,240600000.0,1156500000.0,411100000.0,10000000.0,1660200000.0,469900000.0,161400000.0,44800000.0,206200000.0,1239700000.0,2899900000.0,1455700000.0,1210700000.0,2666400000.0,-65200000.0,233500000.0,2899900000.0,-343600000.0,363800000.0,-61000000.0,-21700000.0,0.0,-51700000.0,-85900000.0,216900000.0,-54600000.0,309200000.0,1.6817534246575343,,1.7312328767123286,1.6075342465753424,26.451749318608194,26.604428161834978,26.256026335350963,,0.06357815524413955,0.06507310986656896,0.06122534408075937,5360100000.0,27300000.0,69.25193798449612,0.3819640300106853,0.024284568397696528,0.9194799820683471,1.1404822422202376,97.67032967032966,,,,-0.02466360160292036,-0.009346148591029188,0.0013103574622819563,2022-11-09 16:29:20+0000
2020-12-31,LMT,356.87681996363636,339.6337779727273,1598531.8181818181,1598531.8181818181,6880.28,6763.0,6953.0,7314.29,6975.0,7566.9,,,,24.5,24.2,24.78,26.1,24.45,27.4,,,,0.0,0.0,0.0,280000000.0,281200000.0,65398000000.0,6833000000.0,56744000000.0,8654000000.0,0.132328205755527,10000000.0,591000000.0,1290000000.0,8644000000.0,3160000000.0,11523000000.0,3545000000.0,19378000000.0,7213000000.0,10806000000.0,3012000000.0,13818000000.0,31332000000.0,50710000000.0,13933000000.0,30739000000.0,44672000000.0,21636000000.0,6015000000.0,50687000000.0,2322000000.0,8183000000.0,-2010000000.0,-1650000000.0,0.0,-1100000000.0,-4527000000.0,1646000000.0,-1766000000.0,6417000000.0,24.212774725274723,,24.461236263736264,23.946565934065934,230.9028670525903,231.78303571428572,229.380818288854,,0.10486129962067572,0.10553505863081859,0.10439654942685998,81564000000.0,-7780000000.0,291.3,0.792663463963578,0.08311972099304746,0.8809307828830606,1.390798822938348,-5.741902313624679,,,,0.028272867559865134,0.02208865108364629,0.019852340772032313,2022-11-09 16:33:57+0000
2020-12-31,CW,115.54090881363636,114.43504610454546,218645.45454545456,218645.45454545456,286.25,284.0,289.0,308.79,302.4,318.0,,,,6.83,6.79,6.88,7.51,7.31,7.65,,,,0.0,0.0,0.0,41738000.0,41999000.0,2391336000.0,201392000.0,1550109000.0,841227000.0,0.351781180060016,487641000.0,35545000.0,115903000.0,288848000.0,198248000.0,588718000.0,428879000.0,1300824000.0,529098000.0,1455137000.0,609630000.0,2064767000.0,2720510000.0,4021334000.0,810377000.0,1423383000.0,2233760000.0,2670328000.0,1787574000.0,4021334000.0,-113837000.0,261180000.0,-532530000.0,-570675000.0,0.0,-200018000.0,82081000.0,-192785000.0,-47499000.0,213681000.0,6.910552995391705,,6.955,6.870120524636654,57.7012314364812,57.95571926979409,57.519614112946336,,0.11976439364208363,0.12000541253958473,0.11943961430524182,4190327000.0,-277193000.0,100.39597009919018,0.5747365295586365,0.06883297196654557,0.5554773614924798,1.60520844002236,-8.05850075579109,0.017003651249141605,0.020167001180649513,0.02733233497465266,-0.003938518710420502,-0.005442205976771697,-0.003448409535009448,2022-11-09 16:30:48+0000
2020-12-31,NOC,301.09454485454546,292.5186254272727,913440.9090909091,913440.9090909091,3818.46,3764.0,3861.18,3996.04,3906.0,4110.84,,,,22.8,22.46,23.06,24.23,23.62,25.7,,,,0.0,0.0,0.0,167100000.0,167600000.0,36799000000.0,3189000000.0,29321000000.0,7478000000.0,0.203212043805538,3413000000.0,593000000.0,1267000000.0,4065000000.0,4907000000.0,6641000000.0,759000000.0,15344000000.0,8604000000.0,17518000000.0,783000000.0,18301000000.0,29125000000.0,44469000000.0,9580000000.0,24310000000.0,33890000000.0,10482000000.0,10579000000.0,44469000000.0,4513000000.0,4305000000.0,-1211000000.0,-1105000000.0,0.0,-490000000.0,-432000000.0,2662000000.0,-1420000000.0,2885000000.0,22.60772509748316,,22.84145604395604,22.312335164835165,212.8425840616595,214.18412133946248,209.71266465431637,,0.10621805404755756,0.10664402151340806,0.10639479118542555,60058000000.0,-7722000000.0,359.4135248354279,0.59219414227419,0.0629017094107269,0.7621039375744901,1.6016701461377871,-4.3887593887593885,0.00017111114976153807,-0.0054145003659188395,0.0011426963790743816,0.02275722448600681,0.01658527854863608,0.014839850751421135,2022-11-09 16:34:41+0000
2020-12-31,TXT,47.485000268181814,47.37871274545455,964659.0909090909,964659.0909090909,420.21,376.68,468.96,605.41,527.0,694.61,,,,1.89,1.65,2.08,2.7,2.3,3.05,,,,0.0006451612903225806,0.0,0.0,226925750.0,,,,,,,,,,,,,,,,,,2205500000.0,,15407583333.333334,,,9589833333.333334,,,,,,,,,,,,,,2.1034615384615387,,2.2715384615384613,1.218846153846154,51.287158566521974,52.44716354612433,49.191454439646854,,0.04101341538999953,0.04331098781997564,0.024777599437348613,22791916666.666668,3612250000.0,100.43777167935622,0.5106361651496439,0.02094293315443875,0.6224099604631919,,2.6548088679724087,-0.0013436641553070672,0.07959700079115077,0.06771542518681661,-0.024239700085431526,-0.058909896403048,-0.09827135939722166,2022-11-09 16:37:34+0000
2021-01-31,RTX,68.81578906842105,66.4175632,8158505.263157895,8158505.263157895,4303.53,3304.0,4839.05,5220.6,4809.0,5744.0,,,,2.94,2.18,3.48,3.4800000190734863,3.2,4.07,,,,0.0,0.0,0.0,1368858333.3333333,,,,,,,,,,,,,,,,,,94668000000.0,,162090583333.33334,,,88168000000.0,,,,,,,,,,,,,,2.7317307692307695,2.73,2.736181318681319,2.7254670329670327,41.788391920140405,41.805496452251965,41.74779817383447,41.748659162440724,0.06537056449674436,0.06545027689855187,0.065284090471512,155590583333.33334,-20745416666.666656,113.66448926416784,0.3676468542696737,0.02403328239906088,0.5439427645138751,,-4.249998995762118,0.013611522850999647,-0.029762325781537036,-0.010713656723009354,,,,2022-11-09 16:36:09+0000
2021-01-31,GD,151.24578938421052,144.7319753368421,1660684.2105263157,1660684.2105263157,3183.96,3152.0,3213.0,3251.09,3145.0,3457.0,,,,11.06,10.95,11.17,11.399999618530273,11.06,12.27,,,,0.035483870967741936,0.0,0.0,286183333.3333333,,,,,,,,,,,,,,,,,,22162166666.666668,,51205083333.333336,,,35379083333.333336,,,,,,,,,,,,,,11.086919537398087,11.0,11.195669104041121,10.909210373094647,133.58751824089305,134.15799876334117,132.78966976307154,132.51994642129173,0.08299367847679816,0.0834513723165372,0.0821540590661855,64422000000.0,-6336166666.666668,225.10744860520646,0.59343890692475,0.049251677836935244,0.6909291232478546,,-5.583673093616013,-0.01647417199174739,-0.02292175896952886,-0.02351321089322887,-0.009909250841993456,-0.008759997925851803,-0.010911102175207724,2022-11-09 16:31:40+0000
2021-01-31,BWXT,58.58789504736842,57.248015757894734,323915.7894736842,323915.7894736842,284.73,267.58,288.3,297.52,292.1,310.18,,,,3.0,3.0,3.01,3.13,3.05,3.25,,,,0.0,0.0,0.0,95358864.66666667,,,,,,,,,,,,,,,,,,476008500.0,,2310826083.3333335,,,1691435833.3333333,,,,,,,,,,,,,,2.9613736263736263,,2.9703571428571425,2.9613736263736263,21.427178384515432,21.5962116052761,21.191119524805643,,0.13820642052029086,0.1375406574610273,0.139745973444543,3526253416.666667,143381750.00000024,36.978768874744084,0.579445423320998,0.08008307784405981,0.731961546363308,,11.796730290523936,0.006706976463533576,0.01634495106389829,0.017228571525217264,0.02044932445386749,0.02960797911020892,0.02420066307661776,2022-11-09 16:30:03+0000
2021-01-31,HXL,47.99105273684211,47.821638610526314,877184.2105263158,877184.2105263158,29.9,10.4,84.0,56.08,1.0,160.1,,,,0.24,0.11,0.5,0.44999998807907104,-0.1,1.0,,,,0.0,0.0,0.0,83833333.33333333,,,,,,,,,,,,,,,,,,276900000.0,,2909566666.6666665,,,1401383333.3333333,,,,,,,,,,,,,,0.6232018752990355,0.25,1.051487338594877,0.23514612406993457,18.224391110371133,18.54202656741914,17.952161784069414,17.92127236580517,0.03419603275219351,0.056708328767173875,0.013098485123869656,4034050000.0,1231283333.3333333,48.11988071570577,0.3787289336405795,0.01295102701897658,0.481646751520845,,1.138148544201849,-0.041917330467442615,-0.4876275251102465,-0.3676876208412112,-0.5552482002455648,-0.3249823612202872,-0.24413194494571258,2022-11-09 16:32:39+0000
2021-01-31,NOC,295.95157503157895,287.5221429,1304652.6315789474,1304652.6315789474,3817.43,3764.0,3861.18,3990.13,3851.31,4110.84,,,,22.8,22.46,23.06,24.219999313354492,23.62,25.7,,,,0.0,0.0,0.0,166491666.66666666,,,,,,,,,,,,,,,,,,18283666666.666668,,44311500000.0,,,33536916666.666668,,,,,,,,,,,,,,22.855962349344203,23.65,23.073842556717477,22.571042078163774,215.4106274402426,216.66737474504382,212.40281934723416,221.02607738125033,0.10610415382446585,0.10649430992491998,0.10626526591092392,59564750000.0,-7509083333.333336,357.76415235997797,0.6021023236098261,0.0638855575623653,0.756844536218965,,-4.466179848849725,-0.0035790387849106153,-0.006279696784257512,0.0007149435970342418,0.023045654527259485,0.02109990596940799,0.01733748555909816,2022-11-09 16:34:41+0000
2021-01-31,TDG,582.6494685789473,582.6494685789473,289226.3157894737,289226.3157894737,657.08,541.0,752.17,,,,,,,11.39,9.4,13.0,12.188709259033203,,,,,,0.0,0.0,0.0,57666666.666666664,,,,,,,,,,,,,,,,,,10785666666.666666,,18701666666.666668,,,22317000000.0,,,,,,,,,,,,,,13.881653116531165,,14.18878223620946,13.568000699361834,87.45441369576852,88.39218228178926,86.71962968184596,,0.15873016043331875,0.1605207821544266,0.1564582407597871,30233000000.000008,-14400999999.999998,524.2716763005782,0.16681125006194059,0.02647797648441428,1.19331610373407,,-1.5496840497187698,0.015048926736537016,-0.08506294272928605,0.010473813735620988,-0.026714491000500273,-0.0008185874089783699,-0.010244063132666107,2022-11-09 16:36:38+0000
